LATITUDE,LONGITUDE,FIRE_SIZE
37.83083333,-119.85444444,0.01
37.77333333,-119.90277778,0.01
37.69666667,-119.78222222,0.1
37.94194444,-120.20833333,1.1
37.90861111,-120.01361111,3.5
37.85333333,-120.00666667,1.35
37.87555556,-119.83111111,10.2
37.80758,-120.20177,2.0
37.5413,-119.6507,0.1
37.90411,-119.80262,0.1
37.84704,-119.79055,203.0
37.66323,-119.70395,1069.0
37.74003,-119.84424,0.1
37.79753,-119.86505,0.1
37.72456,-119.64072,0.1
37.55611,-119.62575,0.1
37.79111,-119.7816,0.1
37.857,-119.78,0.1
37.77106,-119.65484,0.1
37.79538,-119.772516,0.1
37.80159,-119.76617,0.1
37.80226,-119.77107,0.1
37.76523,-119.68294,2.5
37.84876,-119.62717,0.1
37.76636,-119.74059,1015.0
37.77608,-119.65184,0.1
37.92078,-119.76622,23.0
37.81366,-119.67365,1.3
37.502882,-120.234368,19.4
37.410278,-119.874167,0.01
37.467222,-119.919167,0.01
37.445929,-119.906069,0.1
37.456445,-119.965106,2.0
37.505258,-119.99551,1.0
37.403993,-119.72787,1.0
37.858246,-120.172238,0.01
37.72335,-120.13215,0.1
37.534918,-120.087519,0.25
37.496529,-119.980999,0.01
37.521944,-119.983056,36.0
37.477878,-119.85693,0.14
37.6209,-120.2824,0.5
37.447517,-120.000979,1.0
37.450686,-119.76138,0.5
37.45765,-119.804265,0.1
37.507598,-120.044429,0.01
37.448857,-120.103279,4.3
37.461047,-119.9521,0.1
37.42249,-119.97243,0.01
37.471539,-119.771269,0.2
37.441587,-120.039078,0.25
37.502508,-119.822329,0.25
37.445099,-119.989668,4.1
37.506817,-120.004599,0.2
37.856788,-120.226389,0.25
37.540499,-120.012729,1.0
37.797735,-120.152756,1.0
37.444539,-119.764549,1.0
37.452949,-119.908788,1.0
37.458867,-119.916429,0.01
37.761838,-120.144469,1.0
37.493097,-119.97271,0.01
37.449119,-119.828885,0.1
37.465508,-119.735638,0.01
37.453958,-120.071159,2.0
37.453889,-120.076111,0.48
37.706241,-120.152214,0.1
37.620833,-120.2825,1.2
37.706079,-120.227314,0.3
37.461111,-119.88,0.02
37.813511,-120.12062,0.5
37.447958,-119.75438,0.01
37.47722222,-119.63805556,1.0
37.44583333,-119.64166667,7.1
37.46694444,-119.68972222,0.2
37.625,-119.86944444,2.89
37.47861111,-119.6325,0.1
37.40944444,-119.62916667,0.1
37.47916667,-119.63888889,0.1
37.82166667,-119.99833333,0.25
37.70611111,-119.76694444,20.0
37.82555556,-120.11694444,0.1
37.82138889,-120.09194444,0.01
37.76527778,-120.05,6.5
37.87,-119.86638889,0.01
37.81,-119.88305556,0.1
37.87305556,-119.95638889,0.01
37.88944444,-120.17833333,150.0
37.74805556,-119.94055556,10.0
37.84444444,-119.90444444,5.25
37.82694444,-120.11583333,0.75
37.82694444,-120.11583333,0.01
37.72618,-119.63639,0.1
37.6781,-119.7911,0.1
37.76954,-119.6753,1705.0
37.66136,-119.6158,0.1
37.728,-119.62,0.1
37.71598,-119.65074,0.1
37.73427,-119.70403,0.1
37.75249,-119.73602,0.1
37.87021,-119.65119,0.1
37.7422,-119.6272,0.1
37.79744,-119.86567,0.1
37.7492,-119.6161,0.1
37.54494,-119.64597,0.1
37.524367,-119.921199,0.35
37.534874,-119.956979,0.01
37.460632,-119.739986,0.01
37.500308,-119.90723,0.01
37.515768,-119.978869,1.08
37.419648,-120.033779,2.89
37.442016,-119.940217,0.25
37.489759,-119.82948,1.0
37.565299,-119.980449,0.1
37.510439,-119.80773,0.25
37.460648,-119.741199,0.1
37.541581,-119.92176,0.01
37.496733,-120.029944,0.25
37.459875,-119.93336,1.0
37.600267,-120.17026,3.0
37.497222,-120.175278,1700.0
37.563468,-119.945599,0.1
37.4375,-119.991667,0.02
37.700556,-120.102222,1.0
37.697634,-120.184124,0.1
37.694768,-120.18284,0.18
37.568889,-120.122222,9.9
37.459722,-119.954444,0.15
37.564828,-120.170309,0.91
37.538972,-119.953583,0.1
37.450833,-119.851111,0.64
37.478236,-119.869356,1.5
37.419678,-119.861925,1.0
37.743707,-120.13087,1.0
37.528558,-119.895922,0.25
37.489186,-119.979395,0.1
37.569348,-120.119379,0.1
37.554539,-120.021259,0.25
37.824338,-120.185454,5.0
37.925796,-120.275131,1.0
37.868149,-120.18367,0.4
37.83992,-120.225533,1.0
37.786018,-120.275527,0.5
37.773611,-120.262222,1.0
37.828114,-120.117744,0.15
37.865236,-120.223762,1.0
37.591867,-120.158867,5.0
37.68735,-120.176717,0.3
37.82333333,-119.92166667,0.1
37.46694444,-119.72222222,0.1
37.81805556,-120.06138889,0.2
37.425,-119.63055556,2.4
37.60555556,-119.875,5.6
37.54166667,-119.84444444,0.1
37.48194444,-119.64916667,0.1
37.82194444,-120.03888889,0.25
37.56388889,-119.89916667,1702.0
37.66944444,-119.92222222,0.1
37.66527778,-119.84722222,0.25
37.86055556,-120.08305556,255858.0
37.67113,-119.78303,0.3
37.72656,-119.6743,0.3
37.7558,-119.6056,198.0
37.66181,-119.61165,0.3
37.84519,-119.63264,0.1
37.547,-119.643,0.1
37.85083,-119.65967,0.1
37.72749,-119.62054,0.1
37.88339,-119.65137,0.2
37.91406,-119.6268,0.1
37.51601,-119.62304,0.1
37.82456,-119.65472,0.1
37.8182,-119.62994,0.1
37.761817,-120.1535,1.0
37.711417,-120.21695,0.1
37.431967,-119.795017,12.0
37.767583,-120.210317,0.25
37.698383,-120.18515,0.5
37.521333,-119.936067,0.25
37.819333,-120.224,0.25
37.786333,-119.8185,0.5
37.489567,-119.972167,1.0
37.821017,-120.158767,0.19
37.6197,-119.956017,0.25
37.5666,-120.169933,3.4
37.440367,-120.01785,0.6
37.518217,-119.974567,0.1
37.43045,-119.986,1.0
37.461717,-119.79395,1.0
37.841417,-120.224617,1.25
37.4865,-119.961717,13.0
37.491933,-119.791083,0.02
37.826433,-120.1905,0.1
37.720717,-120.16325,0.2
37.469517,-119.7701,4.8
37.462867,-119.750517,1.0
37.497317,-120.175417,77.0
37.45135,-119.882033,0.25
37.486417,-119.824817,0.05
37.454133,-119.82675,1.0
37.869033,-120.172833,1.0
37.837033,-120.189833,0.5
37.699817,-120.089917,0.4
37.435933,-120.091833,0.1
37.549983,-120.019133,0.1
37.743883,-120.1881,1.5
37.468517,-119.851233,1.0
37.528083,-119.934067,1.0
37.51722222,-119.70416667,0.1
37.415,-119.63611111,0.1
37.41694444,-119.625,0.1
37.66694444,-119.79111111,0.1
37.56388889,-119.84861111,0.1
37.40416667,-119.625,0.25
37.41916667,-119.87861111,0.46
37.56527778,-119.85277778,0.1
37.40888889,-119.62083333,0.5
37.56861111,-119.8875,0.1
37.475,-119.70277778,13.5
37.4975,-119.62611111,0.1
37.43611111,-119.70833333,8.0
37.73555556,-120.03555556,0.01
37.65888889,-119.99138889,76.0
37.94222222,-120.16555556,1.3
37.73555556,-119.78555556,0.1
37.70166667,-120.09166667,1.2
37.72944444,-119.89972222,0.1
37.5644,-119.9397,1.0
37.565,-119.9419,0.1
37.73446,-119.68247,3.6
37.57979,-119.67809,0.4
37.88474,-119.6167,0.1
37.81941,-119.77915,0.1
37.88528,-119.6192,5.0
37.80538,-119.61309,1077.0
37.86048,-119.64409,0.1
37.67545,-119.79725,3.3
37.69314,-119.61472,0.1
37.915,-119.872,0.1
37.82363,-119.71284,0.1
37.78548,-119.8058,2.3
37.67684,-119.78005,4748.0
37.88474,-119.6192,0.3
37.83646,-119.60182,0.1
37.77786,-119.8559,2.1
37.72441,-119.63322,0.1
37.86799,-119.61677,0.1
37.74989,-119.7391,0.1
37.67689,-119.7463,312.0
37.82823,-119.70194,0.1
37.54524,-119.64605,0.1
37.54141,-119.6501,0.3
37.830517,-120.167733,0.14
37.545267,-119.9778,1.0
37.93785,-120.274117,1.3
37.440267,-119.821017,0.1
37.947533,-120.265467,0.3
37.829667,-120.140683,0.2
37.699583,-120.18965,0.13
37.568683,-119.99455,0.1
37.45485,-119.951667,0.02
37.4446,-120.103433,0.1
37.862867,-120.2169,1.0
37.845317,-120.186483,0.3
37.505333,-119.995583,0.5
37.54035,-120.174733,0.8
37.546583,-120.1871,68.0
37.750383,-120.209567,130.0
37.50995,-119.772667,0.25
37.83385,-120.179067,1.0
37.5065,-120.00535,0.1
37.6105,-120.275283,1.4
37.408201,-119.733606,1.0
37.447902,-119.910427,0.4
37.816524,-120.131067,0.25
37.84283,-120.219185,0.02
37.478347,-119.82,1.0
37.835533,-120.06595,0.2
37.8213,-120.246133,0.3
37.46285,-119.882,0.1
37.5864,-120.28635,8.2
37.435648,-119.992466,5.0
37.44557,-120.074783,1.0
37.458977,-119.957049,3.7
37.867951,-120.173508,0.1
37.459497,-119.934848,0.1
37.464319,-120.072242,1.0
37.80222222,-119.87722222,0.1
37.81111111,-119.87222222,0.1
37.82,-120.14361111,204.0
37.81611111,-119.95361111,0.1
37.73194444,-120.08805556,0.75
37.75472222,-119.98722222,0.75
37.875,-119.8625,0.01
37.56611111,-119.88361111,4.8
37.61958,-120.18708,1.0
37.78212,-119.84327,0.1
37.72518,-119.76797,0.1
37.67827,-119.79142,0.1
37.67297,-119.79457,0.1
37.76297,-119.62938,0.1
37.79952,-119.675,0.1
37.74497,-119.80548,0.1
37.84195,-119.63105,0.1
37.72397,-119.64398,0.1
37.63882,-119.69328,0.2
37.5856,-119.68745,0.1
37.82822,-119.68648,0.1
37.68282,-119.62055,0.1
37.78673,-119.65305,0.1
37.84292,-119.61922,38.7
37.76613,-119.80435,0.1
37.78032,-119.78102,0.1
37.78835,-119.75668,0.1
37.89953,-119.64713,0.1
37.52812,-119.62788,0.1
37.80782,-119.85963,0.3
37.84938,-119.69577,325.0
37.69143,-119.65085,0.1
37.69947,-119.65647,0.1
37.7873,-119.79657,0.1
37.83642,-119.76352,0.1
37.7023,-119.66308,0.1
37.75392,-119.67953,0.1
37.75462,-119.6791,0.1
37.721,-119.68707,0.1
37.67828,-119.65527,0.1
37.63115,-119.68565,0.1
37.72272,-119.63493,0.1
37.70687,-119.63982,38.0
37.66058,-119.7315,0.1
37.5159,-119.66183,0.1
37.52435,-119.98,1.0
37.42215,-119.94725,25.0
37.85815,-120.154033,2.0
37.837114,-120.204852,1.0
37.43425,-119.934317,0.1
37.478467,-119.81535,0.01
37.5798,-119.977683,1.1
37.565933,-119.974833,0.2
37.506683,-119.84785,0.1
37.8336,-120.2388,0.5
37.454283,-119.7596,0.1
37.76,-120.208833,0.25
37.553117,-120.284617,3.1
37.747367,-120.134817,0.12
37.849183,-120.2131,0.1
37.792217,-120.246117,0.3
37.819417,-120.225867,1.0
37.461709,-119.793949,1.0
37.735628,-120.228888,0.12
37.773889,-120.178889,0.2
37.824384,-120.218432,0.05
37.4775,-119.774167,1.0
37.661938,-120.14741,0.01
37.457048,-119.80564,0.25
37.465508,-119.735639,1.0
37.488848,-119.966419,0.1
37.744877,-120.129394,1.0
37.607401,-120.282503,2.0
37.579731,-119.851818,0.1
37.418586,-119.729018,1.3
37.447997,-119.76428,0.1
37.504374,-119.816781,0.5
37.490732,-119.837231,0.1
37.751311,-120.127104,0.5
37.465078,-119.74149,1.0
37.449228,-119.874019,0.25
37.856525,-120.17112,0.1
37.733238,-120.175628,0.25
37.425596,-119.817682,0.1
37.463826,-119.757209,0.25
37.465821,-120.108281,0.3
37.420916,-119.876949,0.1
37.50334,-120.040525,0.16
37.861787,-120.179229,0.23
37.472697,-119.84753,0.26
37.40839,-119.95437,0.1
37.585661,-120.287601,4.2
37.945522,-120.274666,0.01
37.832271,-120.200317,0.25
37.467091,-120.074776,0.5
37.422517,-119.724989,0.1
37.494637,-119.81189,1.0
37.863865,-120.228142,3.0
37.482008,-120.272427,2.18
37.807829,-120.168809,1.0
37.499308,-119.833369,0.3
37.505521,-120.042173,0.1
37.727305,-120.124713,1.0
37.725833,-120.254722,0.25
37.710428,-120.196978,1.0
37.764241,-120.126317,38.0
37.564229,-119.940219,0.01
37.472867,-119.73515,0.01
37.625162,-120.178089,1.0
37.710487,-120.196238,1.0
37.6052,-120.1338,1.0
37.564828,-120.170309,0.91
37.406794,-119.825169,0.01
37.44757,-119.82868,0.1
37.506817,-120.004599,0.1
37.475615,-119.82466,0.01
37.546111,-119.994444,0.1
37.453518,-119.908999,0.01
37.569096,-119.963955,1.0
37.472498,-119.941329,0.25
37.427997,-119.979329,0.1
37.508649,-119.864178,60.0
37.471236,-119.964801,0.01
37.439039,-119.94174,0.1
37.8584151,-120.22331404,0.25
37.513912,-119.818234,0.25
37.840117,-120.162733,1.0
37.488727,-119.811869,0.1
37.933102,-120.271835,7.0
37.488767,-119.9649,0.2
37.481696,-120.02109,2.4
37.551258,-120.00026,22.0
37.563417,-119.927089,0.1
37.423582,-120.103599,0.08
37.828763,-120.235038,0.1
37.499978,-120.238387,3.6
37.824338,-120.185454,1.0
37.487462,-119.96893,1.0
37.546944,-119.968333,6.4
37.565108,-119.982179,0.1
37.772897,-120.180298,0.1
37.423889,-119.9239,1.0
37.64,-120.285556,0.8
37.477709,-119.894129,3.3
37.797485,-120.15107,1.0
37.575745,-119.898135,290.0
37.491838,-119.790306,1.0
37.4919,-119.790859,0.5
37.458038,-120.012119,0.25
37.459788,-119.735439,0.1
37.506019,-119.99107,0.5
37.431208,-119.99805,2.1
37.608992,-120.203682,3.25
37.463826,-119.757209,0.1
37.824367,-120.140033,2.0
37.568954,-120.14159,677.0
37.528687,-120.038608,0.01
37.475278,-119.873333,1.0
37.431948,-120.098521,0.01
37.492898,-119.974479,0.16
37.505675,-120.039395,0.8
37.694444,-120.116389,0.1
37.457922,-119.869412,1.14
37.523717,-119.979019,0.1
37.82568,-120.234261,0.1
37.750377,-120.121059,0.25
37.506147,-120.00953,1.0
37.505964,-120.009569,0.25
37.697778,-120.223611,8.0
37.583637,-120.275255,5.0
37.721367,-120.203287,0.5
37.452428,-120.07184,0.1
37.858672,-120.182651,1.0
37.480299,-120.175469,1.0
37.474318,-120.114648,0.25
37.86037,-120.232886,8.0
37.482577,-119.72954,0.3
37.463056,-119.7775,0.05
37.84532,-120.186472,0.1
37.530738,-119.94792,2.0
37.609635,-120.136078,0.25
37.722678,-120.101263,0.25
37.463108,-119.948509,0.01
37.568919,-120.11906,0.1
37.44695729,-119.74912864,0.25
37.600389,-120.191168,480.0
37.768006,-120.197368,0.52
37.82275,-120.231825,0.1
37.410606,-119.732879,0.1
37.74805556,-119.99,100.0
37.69583333,-119.98111111,0.1
37.87611111,-119.87222222,153.0
37.81972222,-119.96972222,0.01
37.83833333,-120.13,0.1
37.81444444,-120.06444444,0.01
37.85416667,-120.00666667,0.5
37.55472222,-119.84555556,0.1
37.455,-119.63972222,0.1
37.40277778,-119.62027778,0.1
37.53861111,-119.83222222,46.0
37.64833333,-119.71972222,0.1
37.55111111,-119.83611111,0.4
37.81138889,-119.90527778,0.01
37.81166667,-119.90527778,0.1
37.75833333,-119.85666667,0.1
37.80444444,-120.01388889,8.0
37.8275,-120.15444444,0.25
37.72916667,-120.08611111,0.1
37.82805556,-120.00638889,0.01
37.47277778,-119.6325,0.1
37.45555556,-119.645,0.1
37.47055556,-119.63861111,2.6
37.565,-119.86138889,0.8
37.58916667,-119.85583333,1.03
37.44888889,-119.65,12407.0
37.49277778,-119.62583333,0.1
37.57416667,-119.84888889,0.1
37.61965,-120.2158,81826.0
37.7256,-119.6456,0.1
37.5664,-119.6703,0.1
37.7772,-119.7755,0.1
37.7536,-119.7939,0.1
37.7992,-119.8411,0.1
37.7819,-119.8058,0.1
37.7764,-119.823,0.1
37.7261,-119.6425,0.1
37.54486,-119.65299,1.5
37.7039,-119.7361,0.1
37.5481,-119.6361,0.1
37.6722,-119.6514,0.1
37.7372,-119.6081,0.1
37.7044,-119.6503,0.3
37.7169,-119.6544,0.1
37.7056,-119.6103,0.1
37.7069,-119.6097,0.1
37.8464,-119.6319,0.5
37.7303,-119.7444,0.1
37.5303,-119.6506,0.1
37.670542,-119.709934,0.1
37.7253,-119.6414,0.3
37.7142,-119.6883,0.3
37.7169,-119.7236,0.3
37.6444,-119.6183,8582.0
37.8192,-119.6589,0.2
37.816639,-119.65799,0.2
37.8403,-119.6347,0.2
37.5475,-119.6455,0.1
37.725045,-119.748134,15.0
37.8783,-119.6142,0.1
37.8767,-119.6092,0.1
37.7467,-119.8014,0.1
37.754509,-119.639432,0.3
37.7072,-119.6097,0.1
37.5417,-119.6497,0.1
37.5417,-119.6497,0.1
37.865494,-120.179939,0.12
37.496713,-120.029179,1.3
37.510378,-119.858369,1.03
37.495829,-119.922946,0.8
37.517332,-119.889606,0.01
37.454418,-119.767939,1.6
37.844033,-120.185813,0.13
37.661938,-120.14741,0.25
37.746901,-120.139635,0.1
37.461085,-119.738196,0.1
37.444725,-119.938296,0.3
37.773794,-120.178852,0.18
37.82973,-120.151685,0.1
37.685229,-120.185998,0.1
37.459881,-119.890987,0.21
37.835538,-120.187467,0.25
37.444539,-119.764549,1.0
37.565308,-119.998409,0.01
37.73693,-120.122097,0.01
37.417788,-119.875418,1.0
37.49889,-119.984617,0.01
37.471548,-119.7361,0.1
37.510556,-119.826944,0.27
37.747988,-120.243708,0.25
37.441165,-120.082953,1.2
37.853597,-120.180344,0.33
37.499978,-119.975433,0.01
37.509558,-120.09805,8.23
37.706079,-120.227314,0.25
37.736298,-120.230368,0.25
37.484517,-119.995148,0.2
37.480227,-119.86874,1.0
37.821083,-120.149445,1.0
37.532647,-120.052089,1.0
37.492583,-119.838417,0.1
37.460827,-119.86333,2.0
37.813856,-120.271853,1.0
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.490695,-119.812031,1.1
37.823056,-120.231944,0.1
37.846363,-120.196602,0.01
37.800173,-120.186809,0.52
37.783724,-120.111268,1.4
37.605618,-120.202287,7.0
37.509914,-120.045922,0.7
37.723571,-120.186085,1.88
37.426049,-119.888759,38.5
37.50986,-119.910695,1.0
37.449518,-119.8528,1.6
37.713599,-120.19596,0.1
37.569349,-120.119379,0.05
37.852564,-120.19281,0.01
37.721102,-120.117301,0.01
37.84532,-120.186472,0.01
37.941055,-120.273256,0.01
37.424833,-120.273667,0.05
37.415918,-120.105534,0.84
37.560318,-119.968729,100.0
37.826432,-120.190496,0.25
37.500822,-119.986903,0.1
37.463917,-119.9457,0.01
37.783783,-120.172874,0.5
37.460015,-119.932424,0.1
37.484468,-119.811599,0.05
37.761814,-120.153507,0.08
37.511249,-120.052616,0.01
37.487268,-119.78566,0.01
37.504208,-119.83282,0.13
37.472324,-119.94074,0.01
37.506019,-119.99107,0.1
37.499165,-119.819751,0.01
37.578808,-119.94451,0.01
37.619657,-120.277737,9.0
37.564798,-119.949539,0.01
37.428997,-119.868393,0.1
37.467988,-119.768109,0.01
37.472238,-119.88714,0.1
37.487709,-119.803799,0.01
37.505258,-119.99551,0.1
37.461709,-119.793949,0.01
37.532027,-119.977869,0.5
37.471097,-119.73619,0.1
37.566587,-119.99799,0.01
37.456667,-119.805278,0.01
37.486274,-119.828936,2.0
37.834423,-120.177643,0.01
37.819341,-120.223999,0.01
37.483321,-119.962639,0.03
37.712218,-120.197587,0.25
37.6209,-120.2824,0.01
37.6209,-120.2824,0.5
37.706079,-120.227314,0.26
37.4169,-119.847891,1.0
37.511718,-119.965679,0.88
37.824898,-120.257913,0.01
37.500025,-120.238374,0.15
37.49873,-119.798199,5.0
37.710428,-120.196978,3.0
37.482008,-120.272427,4.0
37.863063,-120.212344,0.16
37.410406,-119.874255,17.3
37.844916,-120.190474,0.16
37.484468,-119.811599,0.08
37.512668,-120.005249,0.01
37.735128,-120.186807,19.46
37.516389,-119.835278,2.3
37.445898,-120.006629,0.01
37.751449,-120.193577,3.0
37.811672,-120.267227,0.03
37.840492,-120.221361,0.01
37.446128,-119.90598,2.14
37.837996,-120.232343,0.02
37.495417,-119.837099,5.0
37.766094,-120.193499,0.01
37.816616,-120.273064,0.05
37.482896,-119.962262,100.0
37.416859,-119.9153,0.01
37.546058,-119.994509,0.25
37.76815,-120.156247,5.0
37.731508,-120.12269,0.02
37.46,-119.9325,225.0
37.84277778,-119.89194444,0.01
37.78722222,-120.06611111,0.5
37.89583333,-120.00611111,5.4
37.73277778,-120.08194444,2.3
37.88027778,-119.86222222,0.5
37.71944444,-120.09138889,0.01
37.79694444,-120.12388889,0.01
37.81944444,-120.05888889,7.4
37.73861111,-120.07777778,0.8
37.78602,-120.27551,163.0
37.71141,-120.21693,115.0
37.67693,-119.74624,0.1
37.72999,-119.61334,1.0
37.6519,-119.8808,96953.0
37.84964,-119.67299,0.1
37.72833,-119.63,0.1
37.7472,-119.8011,0.1
37.849857,-119.65966,0.1
37.420877,-120.007899,0.01
37.436854,-119.985949,0.39
37.864666,-120.171684,0.25
37.41069,-119.875055,1.16
37.510328,-120.04616,0.01
37.750117,-120.123782,0.01
37.536522,-120.088586,0.01
37.496473,-120.230746,0.25
37.471253,-120.048041,6.23
37.443733,-119.990033,0.16
37.473889,-119.843056,112.0
37.447997,-119.76428,0.01
37.748379,-120.134379,0.06
37.71615,-120.09475,0.1
37.493028,-119.827999,0.21
37.539006,-119.987882,0.04
37.698229,-120.0993,0.38
37.580636,-119.852223,0.04
37.510497,-120.03068,0.01
37.438994,-119.928012,0.01
37.448857,-119.98092,5.1
37.511385,-119.886863,0.15
37.568639,-119.968029,2.0
37.495658,-119.82479,0.05
37.452259,-119.957918,0.01
37.551572,-120.000222,0.01
37.491538,-119.96886,0.01
37.465575,-119.823775,0.2
37.452874,-119.818402,0.25
37.512668,-119.915159,3.7
37.560988,-119.921816,0.25
37.845409,-120.192894,0.01
37.761838,-120.144469,0.25
37.461783,-119.880603,0.01
37.839878,-120.226031,0.2
37.424503,-119.956673,0.11
37.848967,-120.145167,1.5
37.489967,-119.720583,0.05
37.432607,-119.944203,0.1
37.422517,-119.72499,0.02
37.699659,-120.054501,22.04
37.568578,-119.96768,0.2
37.466322,-119.901222,0.1
37.947536,-120.267593,0.02
37.402154,-119.757338,12.7
37.4475,-120.001111,0.5
37.585556,-120.2875,0.03
37.796385,-120.123956,0.04
37.466088,-119.734729,0.1
37.425158,-119.925659,0.05
37.454333,-120.093833,8.0
37.6209,-120.2824,1.07
37.473869,-119.84309,0.82
37.460468,-119.878765,0.1
37.764883,-120.25735,0.23
37.585661,-120.287601,1.0
37.8185,-120.219267,0.01
37.478067,-119.976529,0.02
37.744444,-120.13,0.02
37.839873,-120.226058,0.1
