fire_name,grid_row,grid_col,fire_lat,fire_lon,min_dist_to_camera_m,min_dist_to_camera_km,detected
Siberia_2024-CABDF-010843,1054,497,34.223442,-116.960307,6034.2,6.034,1
Sierra_2024-CAANF-242698,990,372,34.551466,-118.429922,10027.1,10.027,1
Sierra_2024-CAMMU-018562,661,335,37.35153,-119.585049,9438.6,9.439,1
Signal_2024-CASRF-000713,75,95,41.837515,-124.022161,10632.2,10.632,1
Silverado_2024-CAANF-243644,974,347,34.642393,-118.732513,6609.1,6.609,1
Sirretta_2024-CASQF-001263,835,412,35.987939,-118.332991,7858.0,7.858,1
Skyland_2024-CABDF-009823,1099,504,33.83925,-116.799018,2350.4,2.35,1
Skyline_2024-CASHF-001147,224,200,40.827289,-122.317117,14543.6,14.544,1
Slate_2024-CASRF-000624,146,107,41.263257,-123.644176,9907.0,9.907,1
Sloat_2024-CATNF-001054,380,298,39.71067,-120.733786,13755.8,13.756,1
Smith_2024-CAPNF-000834,372,318,39.824524,-120.526988,4774.5,4.775,1
Snag_2024-CAMDF-000416,143,400,41.988466,-120.217701,22439.6,22.44,1
Snell_2024-CAMDF-000949,179,282,41.409502,-121.499947,3675.4,3.675,1
Snow_2024-CABDF-012275,1065,517,34.162181,-116.72507,3513.2,3.513,1
Snowbird_2024-CASHF-000647,215,197,40.897305,-122.379626,5768.4,5.768,1
Soap_2024-CASTF-002267,561,302,38.150636,-120.204338,10416.6,10.417,1
Somes_2024-CASRF-000901,136,122,41.387037,-123.502744,27230.6,27.231,1
South_2024-CAINF-001975,698,419,37.200393,-118.56527,40399.7,40.4,0
South_2024-CASKU-003966,176,215,41.275834,-122.291476,6194.9,6.195,1
South_Crater_2024-CAINF-001246,615,396,37.878738,-119.017438,14979.5,14.98,1
Spaulding_2024-CATNF-000682,422,297,39.344881,-120.629731,7259.6,7.26,1
Spider_2024-CASHF-000844,213,161,40.82625,-122.802573,19011.9,19.012,1
Spillway_2024-CABDF-007081,1120,509,33.662857,-116.706026,8189.4,8.189,1
Spring_2024-CAENF-016530,486,290,38.774925,-120.53628,9063.7,9.064,1
Spring_2024-CAKNF-006816,87,175,41.940005,-123.044039,39939.7,39.94,0
Spring_2024-CAMDF-000414,230,385,41.202124,-120.146384,35020.0,35.02,0
Spring_2024-CAPNF-001286,348,335,40.07001,-120.39794,8525.6,8.526,1
Spring_2024-CASQF-001764,812,389,36.143896,-118.635618,24468.8,24.469,1
Springs_2024-CATNF-001018,426,346,39.417833,-120.060912,6349.5,6.35,1
Spunky_2024-CAANF-242018,987,377,34.587537,-118.382671,6673.1,6.673,1
Spur_2024-CAINF-001424,634,394,37.708922,-118.99407,7306.5,7.307,1
Spur_2024-CAMDF-000346,199,325,41.336225,-120.937366,8653.1,8.653,1
Star_2024-CASHF-000450,247,114,40.417847,-123.236919,13234.0,13.234,1
Starvation_2024-CASQF-001512,836,384,35.923991,-118.636354,10133.3,10.133,1
Stead_2024-CAMDF-000982,136,355,41.948429,-120.770275,15241.8,15.242,1
Steep_2024-CABDF-012020,1054,476,34.185439,-117.185006,6633.8,6.634,1
Stick_2024-CABDF-012596,1061,498,34.163551,-116.936031,7535.5,7.535,1
Stock_2024-CAMDF-000592,171,370,41.679647,-120.490834,19305.4,19.305,1
Stokes_2024-CACNF-001574,1178,488,33.113793,-116.819835,5215.5,5.215,1
Strawberry_2024-CAPNF-000895,387,267,39.580131,-121.068236,12049.2,12.049,1
Strike_2024-CABDF-012602,1061,498,34.163551,-116.936031,7535.5,7.535,1
Stuart_2024-CASHF-000414,209,156,40.848146,-122.872992,16965.8,16.966,1
Stump_2024-CASRF-000684,76,94,41.826385,-124.030453,11641.4,11.641,1
Stump_2024-CASTF-001458,562,326,38.193714,-119.932828,8671.8,8.672,1
Sugar_2024-CABDF-010319,1055,501,34.221811,-116.91555,1917.9,1.918,1
Sugar_2024-CATNF-001025,442,278,39.129285,-120.790918,7601.5,7.602,1
Sugar_2024-CATNF-001197,434,295,39.236513,-120.619791,6239.1,6.239,1
Sugarloaf_2024-CAANF-243521,1038,436,34.2524,-117.64478,8737.5,8.738,1
Sulphur_2024-CAKNF-004181,104,144,41.716405,-123.35153,41501.9,41.502,0
Summit_2024-CASQF-001071,742,392,36.761906,-118.762211,24357.5,24.358,1
Sun_2024-CATCU-003101,577,298,38.003027,-120.207854,2637.9,2.638,1
Sunrise_2024-CAANF-241996,1006,413,34.490194,-117.956624,11378.4,11.378,1
Sunrise_2_2024-CAANF-242055,1016,425,34.425109,-117.807364,12342.1,12.342,1
Sunset_2024-CAENF-024412,478,304,38.875141,-120.399443,16245.8,16.246,1
Sunshine_2024-CAANF-244639,1014,374,34.344877,-118.357635,5232.2,5.232,1
Suzy_2024-CASRF-000368,190,103,40.877312,-123.546423,15557.4,15.557,1
Swaggert_Timber_Sale_2024-CAMDF-000887,215,334,41.218428,-120.785472,16839.1,16.839,1
Swarthout_2024-CABDF-016024,1040,453,34.266439,-117.458857,6970.6,6.971,1
Sycamore_2024-CABDF-001018,1048,455,34.199745,-117.421479,5307.4,5.307,1
Talbot_2024-CATNF-000904,443,318,39.209338,-120.334218,16577.3,16.577,1
Tamarack_2024-CASHF-000630,191,196,41.100887,-122.465801,14713.9,14.714,1
Tamarack_2024-CASNF-000704,689,363,37.165685,-119.207015,6540.7,6.541,1
Tank_2024-CAANF-243112,990,357,34.52201,-118.590737,13950.1,13.95,1
Tar_2024-CALPF-001515,988,327,34.479856,-118.916435,16158.3,16.158,1
Taylors_2024-CAPNF-000831,331,305,40.150264,-120.790304,14576.0,14.576,1
Tecuya_2024-CALPF-002553,947,330,34.844734,-118.97427,2348.3,2.348,1
Telegraph_2024-CAANF-243254,1038,439,34.258006,-117.612685,11105.7,11.106,1
Tells_2024-CAENF-023159,476,309,38.90346,-120.348212,21261.5,21.262,1
Temple_2024-CAKNF-003997,126,229,41.739047,-122.284483,13108.0,13.108,1
Templin_2024-CAANF-241629,979,348,34.600583,-118.710947,2068.8,2.069,1
Ten_Mile_2024-CASQF-000670,740,381,36.757232,-118.888077,13576.5,13.576,1
Tenaja_2024-CACNF-001874,1116,444,33.580858,-117.404335,5940.6,5.941,1
Thousand_2024-CAINF-001270,630,377,37.708969,-119.193368,12409.6,12.41,1
Thunder_2024-CAENF-025870,505,324,38.684516,-120.102379,22565.2,22.565,1
Timber_2024-CASHF-000912,170,271,41.461194,-121.655925,16501.4,16.501,1
Timber_2024-CASHU-004313,205,277,41.173806,-121.480222,24369.2,24.369,1
Timber_2024-CASHU-013961,205,276,41.171471,-121.49188,23970.0,23.97,1
Tnf-Madrone_2024-CANEU-014985,397,259,39.475486,-121.131349,8100.0,8.1,1
Tom_2024-CAKNF-005764,104,159,41.754369,-123.175941,30538.7,30.539,1
Tom_2024-CASNF-000726,669,369,37.352451,-119.18836,15542.6,15.543,1
Track_2024-CATNF-001069,390,321,39.675268,-120.443325,10473.4,10.473,1
Trail_2024-CAKNF-006785,164,159,41.241022,-122.981324,40585.5,40.586,0
Trail_2024-CALPF-000839,721,119,36.352857,-121.807762,11848.6,11.849,1
Trailhead_2024-CASTF-002413,565,325,38.165499,-119.936386,9100.2,9.1,1
Train_2024-CABDF-011648,1033,456,34.333576,-117.440755,11374.3,11.374,1
Trinity_2024-CASRF-000333,182,99,40.935407,-123.618701,11631.5,11.631,1
Trinity_River_Camp_Shfweavville_2024-CASHU-009224,217,160,40.789493,-122.801566,16083.3,16.083,1
Trout_2024-CASQF-001240,835,414,35.991848,-118.311148,5939.4,5.939,1
Turk_2024-CABDF-004555,1046,452,34.211798,-117.457555,3993.5,3.993,1
Turkey_2024-CALPF-001493,863,220,35.34791,-120.353332,4977.8,4.978,1
Tv_2024-CATNF-001039,397,336,39.64759,-120.25281,18638.0,18.638,1
Twin_2024-CAPNF-000339,377,320,39.785659,-120.490342,4954.4,4.954,1
Ullathorne_2024-CASRF-000882,145,114,41.289735,-123.566154,15276.8,15.277,1
Unattended_2024-CASTF-002156,552,344,38.31905,-119.756248,26488.8,26.489,1
Under_2024-CASHF-000423,199,106,40.808067,-123.482605,22297.1,22.297,1
Union_2024-CASTF-002004,535,325,38.426157,-120.013305,7662.0,7.662,1
Union_2024-CATNF-000234,396,293,39.561013,-120.746644,7114.4,7.114,1
Upper_2024-CAANF-243923,1023,398,34.312246,-118.082041,10046.4,10.046,1
Upper_2024-CABDF-014731,1039,448,34.265968,-117.514371,5994.3,5.994,1
Upper_2024-CATMU-026524,494,334,38.801629,-120.018124,35245.0,35.245,0
Utica_2024-CASTF-001848,534,326,38.436996,-120.004636,7028.4,7.028,1
Valentine_2024-CAINF-000771,643,398,37.638535,-118.927929,9256.2,9.256,1
Valley_2024-CAMDF-000116,223,369,41.227511,-120.353326,19171.7,19.172,1
Valley_2024-CATMU-016096,497,334,38.775579,-120.010308,32402.2,32.402,0
Valley_2024-CATNF-001417,423,339,39.428664,-120.148713,10455.6,10.456,1
Van_Sickle_2024-CATMU-010359,479,344,38.953422,-119.944069,38808.9,38.809,0
Veronica_2024-CAANF-243913,991,358,34.515218,-118.577875,15362.9,15.363,1
Viejas_2024-CACNF-001834,1209,493,32.848932,-116.709603,14322.0,14.322,1
View_2024-CABDF-017150,1119,510,33.673448,-116.697274,7705.0,7.705,1
View_2024-CACNF-002168,1211,497,32.838307,-116.663796,13030.9,13.031,1
Village_2024-CASRF-000143,190,105,40.882415,-123.523319,17492.2,17.492,1
Violin_2024-CAANF-244304,983,349,34.567527,-118.691572,3329.2,3.329,1
Vista_2024-CAANF-241533,972,345,34.655931,-118.758321,8766.4,8.766,1
Vista_2024-CABDF-009908,1034,441,34.296915,-117.599359,10319.6,10.32,1
Vista_2024-CAPNF-000281,376,313,39.77878,-120.573235,4553.5,4.554,1
Vogel_2024-CAANF-244517,1022,378,34.28246,-118.298026,5852.1,5.852,1
Volcanoville_2024-CAENF-012090,459,275,38.975409,-120.778567,5687.5,5.687,1
Votaw_2024-CAENF-019847,520,313,38.530452,-120.187232,12695.1,12.695,1
Warm_2024-CAANF-242190,982,362,34.601976,-118.554294,9140.8,9.141,1
Warner_2024-CAMDF-000173,231,377,41.1759,-120.237122,27218.1,27.218,1
Waterfall_2024-CASRF-000018,187,99,40.892711,-123.602391,11048.8,11.049,1
Waterman_2024-CASRF-000591,184,105,40.933669,-123.542824,17083.2,17.083,1
Waterman_2_2024-CABDF-011489,1049,468,34.214851,-117.280443,3970.2,3.97,1
Waucoba_2024-CAINF-002044,732,459,36.981336,-118.044849,25679.7,25.68,1
Weaver_2024-CASQF-002014,748,387,36.699433,-118.803459,20133.1,20.133,1
Webber_2024-CATNF-000788,417,317,39.432503,-120.415603,14554.3,14.554,1
Weeds_2024-CATNF-000824,401,265,39.454577,-121.05185,3624.0,3.624,1
Weigh_2024-CABDF-010655,1035,453,34.310428,-117.468875,11113.8,11.114,1
Weiser_2024-CASTF-001952,531,337,38.486669,-119.888571,14219.4,14.219,1
West_2024-CALNF-003765,317,277,40.207677,-121.152162,2960.0,2.96,1
West_2024-CASHF-000756,257,135,40.38473,-122.964289,1792.3,1.792,1
West_2024-CASNF-001345,687,370,37.197503,-119.134251,9535.6,9.536,1
Whaleback_E-2_2024-CALNF-004085,278,313,40.626517,-120.8483,6418.3,6.418,1
Wheeler_2024-CAINF-000885,669,418,37.451819,-118.643781,39916.7,39.917,0
Wheeler_2024-CASTF-001396,525,329,38.52163,-119.994098,6331.6,6.332,1
Wheeler_2024-CATNF-001278,436,316,39.26563,-120.375734,16071.5,16.071,1
Whitaker_2024-CAANF-242087,979,348,34.600583,-118.710947,2068.8,2.069,1
Whitney_2024-CASHF-000106,153,226,41.499962,-122.234824,11570.8,11.571,1
Whitney_2024-CASRF-000393,146,114,41.281197,-123.562863,14666.6,14.667,1
Wildwood_2024-CAENF-031373,491,309,38.773365,-120.308467,25310.6,25.311,1
Wildwood_2024-CASHF-000354,256,129,40.378359,-123.036323,7097.7,7.098,1
Williams_2024-CAANF-243831,1037,422,34.234895,-117.796544,8936.1,8.936,1
Willow_2024-CALPF-002515,896,234,35.090684,-120.123794,8869.9,8.87,1
Willow_2024-CAMDF-001006,150,388,41.901351,-120.339374,10990.1,10.99,1
Willow_2024-CAPNF-001522,372,314,39.815636,-120.572808,4176.3,4.176,1
Willow_2024-CASQF-001294,881,370,35.502373,-118.688381,3079.8,3.08,1
Willow_2024-CASRF-000670,180,95,40.942227,-123.671472,9093.5,9.093,1
Wilson_2024-CAKNF-005121,101,139,41.729312,-123.419955,39361.3,39.361,0
Wintun_2024-CASRF-000477,249,97,40.357812,-123.42566,5432.4,5.432,1
Woodward_2024-CASQF-000683,751,382,36.663156,-118.851582,16706.2,16.706,1
Works_2024-CAANF-243724,1018,371,34.303946,-118.381285,6482.1,6.482,1
World_2024-CABDF-006869,1035,455,34.31413,-117.447459,10251.8,10.252,1
Wright_2024-CASRF-000474,142,102,41.284537,-123.715468,12637.1,12.637,1
Yacht_2024-CASHF-001049,230,199,40.773332,-122.310243,11413.5,11.414,1
Yard_2024-CAKNF-005935,94,145,41.804376,-123.372905,41519.4,41.519,0
Yellow_2024-CABDF-003193,1047,456,34.210391,-117.412778,6611.2,6.611,1
York_2024-CAANF-242684,1017,423,34.412543,-117.826746,13469.7,13.47,1
Zot_2024-CASHF-000381,165,202,41.33863,-122.477443,4426.9,4.427,1
